names,f1,precision,recall,area_ratio,image_confidence,avg obj conf,avg obj size,stdev obj conf,stdev obj size,avg pred shape,stdev pred shape,range pred shape,counts,swell,swell_frac,num_0.1,num_0.2,num_0.3,num_0.4,num_0.5,num_0.6,num_0.7,num_0.8,num_0.9,label
00210.png,0.428571429,0.375,0.5,0.09158702,0.979577888,0.817370999,0.011448377,0.313690569,0.012938369,1.022837389,0.019888014,0.059978846,8,-7.105805683,-79.80036788,1,0,0,1,0,0,0,0,6,A&B_C
00211.png,,0,0,0.002293565,0.562715206,0.53402568,0.000573391,0.391836416,0.000116482,1.040266408,0.021122444,0.052235019,4,-3.007755471,-99.80733317,2,0,0,0,0,0,0,1,1,A&B_C
00212.png,0.545454545,0.375,1,0.22011674,0.871183788,0.561147196,0.027514592,0.270495634,0.040236568,1.03350712,0.016905037,0.051075622,8,-0.350793301,-3.587710171,1,1,0,1,1,2,0,1,1,A&B_C
00213.png,0.571428571,0.4,1,0.10003036,0.994858742,0.824088004,0.020006072,0.304812216,0.023180179,1.021551589,0.015803293,0.041618144,5,1.389599635,102.4510891,0,1,0,0,0,0,0,0,4,A&B_C
00214.png,0.19047619,0.133333333,0.333333333,0.144611577,0.722674455,0.661342599,0.009640772,0.305696446,0.020663968,1.046064174,0.020681068,0.070987267,15,-4.463367143,-52.86067954,1,3,0,1,2,0,1,1,6,A&B_C
00215.png,0.2,0.125,0.5,0.054229923,0.951633762,0.522770231,0.00677874,0.339482055,0.015735652,1.042052449,0.02937216,0.095236027,8,-0.391422787,-23.83767088,2,1,1,0,0,1,1,0,2,A&B_C
00216.png,0.533333333,0.444444444,0.666666667,0.21885088,0.995320698,0.89200861,0.024316764,0.27751065,0.029498871,1.03773785,0.035609486,0.10634236,9,0.13785269,1.926452621,1,0,0,0,0,0,0,0,8,A&B_C
00217.png,0.4,0.25,1,0.048441581,0.982115357,0.882534835,0.006055198,0.218569598,0.008035382,1.01795703,0.01556493,0.047417508,8,0.447754335,140.9541523,0,0,1,0,0,0,1,0,6,A&B_C
00218.png,0.444444444,0.333333333,0.666666667,0.067836115,0.935337973,0.653942303,0.011306019,0.357989629,0.013767308,1.019782209,0.010213139,0.031133831,6,0.324070022,28.16163933,1,0,1,1,0,0,0,0,3,A&B_C
00219.png,0.5,0.333333333,1,0.109749035,0.978785955,0.825039931,0.018291506,0.310460614,0.024391789,1.015391948,0.007753783,0.019650463,6,-0.146378838,-4.954334455,1,0,0,0,0,0,0,1,4,A&B_C
00220.png,0.6,0.428571429,1,0.15016912,0.981943483,0.783053771,0.021452731,0.347194717,0.02165779,1.028424208,0.033081679,0.091794228,7,1.790743462,76.43588974,1,0,1,0,0,0,0,0,5,A&B_C
00221.png,0.4,0.333333333,0.5,0.100560705,0.481878349,0.665906936,0.033520235,0.23577664,0.046144998,1.016692276,0.007486793,0.016021219,3,-2.444162858,-37.90601922,0,0,0,1,1,0,0,0,1,A&B_C
00222.png,0.153846154,0.090909091,0.5,0.091469,0.971221143,0.66846339,0.008315364,0.297738644,0.022936308,1.029355774,0.010275486,0.030843314,11,-4.891316917,-57.58361237,0,1,2,2,0,0,0,2,4,A&B_C
00223.png,0.285714286,0.166666667,1,0.13149414,0.321706126,0.327101099,0.02191569,0.267513146,0.046537804,1.03885712,0.04040601,0.115104439,6,1.521403302,38.17201253,2,2,1,0,0,0,0,0,1,A&B_C
00224.png,,0,0,0.00586695,0.419136856,0.294762925,0.000733369,0.191988679,0.000636754,1.089947497,0.100961802,0.293279208,8,-1.131582381,-97.62914623,5,0,0,1,1,1,0,0,0,A&B_C
00225.png,0.285714286,0.166666667,1,0.062032809,0.844606588,0.565922757,0.010338801,0.385109262,0.017846629,1.058829727,0.050337727,0.144296747,6,0.134260344,9.094518463,2,1,0,0,0,0,0,1,2,A&B_C
00226.png,,0,0,0.003312985,0.45138191,0.481426325,0.000662597,0.217986032,0.000405227,1.031142662,0.015304455,0.037874607,5,-5.811205832,-99.810937,0,1,1,1,1,0,0,1,0,A&B_C
00227.png,0.4,0.25,1,0.029387592,0.917539296,0.671081055,0.007346898,0.32327905,0.009476214,1.021296518,0.019786342,0.050972254,4,0.277320722,157.722274,1,0,0,0,0,1,0,1,1,A&B_C
00228.png,0.75,0.6,1,0.057704589,0.984699631,0.848160356,0.011540918,0.296504115,0.01086668,1.010604987,0.007829599,0.020850642,5,0.697599173,192.1005628,0,1,0,0,0,0,0,0,4,A&B_C
00229.png,0.4,0.25,1,0.012856738,0.7148105,0.526300482,0.003214184,0.284294042,0.002341952,1.015214013,0.005906871,0.016392482,4,0.095889571,445.2822492,0,1,1,1,0,0,0,0,1,A&B_C
00230.png,0.5,0.333333333,1,0.038876123,0.974334161,0.710364247,0.006479354,0.406054307,0.010315419,1.021902163,0.014472839,0.038252891,6,0.410494103,119.3078162,2,0,0,0,0,0,0,0,4,A&B_C
00231.png,0.666666667,0.5,1,0.075376911,0.996102427,0.868786097,0.037688455,0.131213665,0.036569025,1.009070964,0.002407239,0.004814477,2,1.360073843,100.0587366,0,0,0,0,0,0,1,0,1,A&B_C
00232.png,,0,0,0.002823169,0.17557095,0.17557095,0.002823169,0,0,1.010882302,0,0,1,-1.601238689,-99.00747127,1,0,0,0,0,0,0,0,0,A&B_C
00233.png,0.2,0.111111111,1,0.028034837,0.774289041,0.594727952,0.003114982,0.30495755,0.003394831,1.013151411,0.006254204,0.018971508,9,0.213030753,468.1397938,1,1,2,0,0,1,1,1,2,A&B_C
00234.png,0.181818182,0.1,1,0.072914973,0.944658384,0.618495211,0.007291497,0.303847534,0.013353158,1.036189651,0.018373691,0.058641297,10,-0.753523072,-24.12869512,1,1,0,3,0,0,1,2,2,A&B_C
00235.png,,0,0,0.010458685,0.456525142,0.323621977,0.000387359,0.237504989,0.000469625,1.044351093,0.026292412,0.124464122,27,-6.22716686,-99.50576481,14,3,3,1,1,2,1,2,0,A&B_C
00236.png,0.181818182,0.1,1,0.033570373,0.956949132,0.888610516,0.003357037,0.219818381,0.005744135,1.015823639,0.007530091,0.025731766,10,0.301652582,196.6268604,0,1,0,0,0,0,0,1,8,A&B_C
00237.png,0.571428571,0.4,1,0.021003585,0.911896577,0.775540277,0.004200717,0.333995595,0.003914647,1.067586589,0.117745026,0.298722577,5,0.143682646,175.050396,1,0,0,0,0,0,1,0,3,A&B_C
00238.png,0.4,0.25,1,0.013239776,0.944734374,0.861100167,0.003309944,0.140533094,0.00379027,1.013952049,0.007370045,0.017801299,4,0.101221695,210.5241766,0,0,0,0,0,1,1,0,2,A&B_C
00239.png,0.2,0.111111111,1,0.027123935,0.84759442,0.541765468,0.003013771,0.338982486,0.005041031,1.016570077,0.007832079,0.025140014,9,0.21943885,205.5263342,0,5,0,0,0,1,0,0,3,A&B_C
00240.png,0.307692308,0.181818182,1,0.022670148,0.855446578,0.718620822,0.002060923,0.280109116,0.002262174,1.019660407,0.008166864,0.031311047,11,0.112855735,192.1545134,0,1,1,2,0,0,0,3,4,A&B_C
00241.png,0.307692308,0.181818182,1,0.04563347,0.791947725,0.569007734,0.004148497,0.34721262,0.00523964,1.01879105,0.009879063,0.034690162,11,0.386543774,184.7998332,2,2,0,2,0,1,0,0,4,A&B_C
00242.png,0.428571429,0.272727273,1,0.049802253,0.894882699,0.720478468,0.004527478,0.33636436,0.004749444,1.016565575,0.012822972,0.038167522,11,0.389922201,207.4916944,1,1,2,0,0,0,0,1,6,A&B_C
00243.png,0.375,0.230769231,1,0.04350883,0.863450699,0.387268262,0.003346833,0.343998879,0.005799438,1.05266304,0.077870742,0.298548758,13,0.315701661,95.15721633,5,4,1,0,0,0,0,0,3,A&B_C
00244.png,0.5,0.5,0.5,0.048724105,0.999977769,0.999356031,0.024362053,0.000643134,0.023551557,1.011167776,0.006285435,0.01257087,2,-0.073666898,-4.963943737,0,0,0,0,0,0,0,0,2,A&B_C
00245.png,0.666666667,0.5,1,0.105258734,0.992865979,0.59976276,0.052629367,0.400230445,0.051692153,1.010328121,0.001787847,0.003575693,2,1.833727039,69.89684889,1,0,0,0,0,0,0,0,1,A&B_C
00246.png,0.25,0.166666667,0.5,0.006762952,0.895874777,0.404048773,0.001127159,0.410912563,0.00154695,1.077557167,0.055474699,0.132831523,6,-5.992529434,-99.27492837,4,0,0,0,0,0,0,0,2,A&B_C
00247.png,0.4,0.333333333,0.5,0.043913814,0.989024364,0.694304744,0.014637938,0.286724805,0.020150026,1.044570557,0.023889408,0.058069198,3,0.009964582,0.789827447,0,0,1,0,0,0,1,0,1,A&B_C
00249.png,0.4,0.333333333,0.5,0.046279842,0.977576379,0.439295178,0.015426614,0.397118537,0.020929237,1.051697986,0.06097107,0.134480751,3,-0.443840448,-26.09678006,2,0,0,0,0,0,0,0,1,A&B_C
00250.png,0.8,0.666666667,1,0.052848531,0.99955651,0.705845987,0.017616177,0.415996511,0.017344554,1.034339575,0.043683254,0.093298222,3,0.757588599,164.3244983,1,0,0,0,0,0,0,0,2,A&B_C
00251.png,0.4,0.25,1,0.137393792,0.974006341,0.653784964,0.034348448,0.35734236,0.058455738,1.025574635,0.012114437,0.031518655,4,1.79966741,44.94122046,1,0,0,0,1,0,0,0,2,A&B_C
00252.png,0.181818182,0.111111111,0.5,0.031384635,0.675405729,0.551327404,0.003487182,0.305941774,0.003771541,1.018648152,0.012046337,0.041513591,9,0.266065127,306.3366393,1,1,2,0,1,1,1,0,2,A&B_C
00253.png,0.333333333,0.2,1,0.024193933,0.952162408,0.762160963,0.004838787,0.278819591,0.005508429,1.045902579,0.046991267,0.121534035,5,0.245950233,379.5354888,0,1,0,0,0,0,1,1,2,A&B_C
00254.png,0.363636364,0.222222222,1,0.034265653,0.90762275,0.629650638,0.003807295,0.31767799,0.005797952,1.07870806,0.079893314,0.218330549,9,0.309015673,156.2726229,1,1,1,1,0,1,1,0,3,A&B_C
00255.png,0.235294118,0.133333333,1,0.027611241,0.723112239,0.685770901,0.001840749,0.283818109,0.001261817,1.018270049,0.014234758,0.054554058,15,0.153967716,780.5650524,1,1,2,0,0,3,2,1,5,A&B_C
00256.png,0.25,0.142857143,1,0.017831469,0.874741535,0.717592359,0.002547353,0.2889053,0.003149587,1.019578346,0.010701186,0.037925392,7,0.144891701,629.8987923,1,0,0,0,1,1,0,1,3,A&B_C
00257.png,0.6,0.5,0.75,0.034902674,0.883479801,0.727262775,0.005817112,0.294872652,0.003690819,1.024989149,0.025835695,0.071946706,6,0.356733444,553.1229223,0,0,2,0,0,1,0,0,3,A&B_C
00258.png,0.133333333,0.076923077,0.5,0.041936215,0.844546188,0.462805526,0.003225863,0.341657206,0.007816283,1.052371699,0.030812917,0.107222652,13,0.464341708,169.4476389,6,0,0,1,2,1,0,0,3,A&B_C
00259.png,0.333333333,0.2,1,0.007978533,0.678664299,0.557636246,0.001595707,0.326204907,0.000729221,1.014193683,0.0042758,0.012110635,5,0.040283864,997.3276522,0,1,2,0,0,0,0,0,2,A&B_C
00260.png,0.714285714,0.555555556,1,0.053606101,0.941213171,0.773795555,0.005956233,0.351321183,0.005455189,1.012946221,0.00716224,0.019309702,9,0.506964617,275.5952387,2,0,0,0,0,1,0,0,6,A&B_C
00261.png,0.75,0.6,1,0.070989559,0.977590808,0.846727115,0.007098956,0.268934527,0.006437969,1.022068747,0.028264416,0.098402946,10,0.724297158,257.2439236,0,1,1,0,0,0,0,0,8,A&B_C
00262.png,0.6,0.428571429,1,0.025785189,0.978452538,0.645133752,0.003683598,0.410751221,0.005167591,1.043577396,0.064370521,0.192637314,7,0.257180554,311.4505369,2,1,0,0,0,0,0,0,4,A&B_C
00263.png,0.666666667,0.666666667,0.666666667,0.020427078,0.993960405,0.948096057,0.006809026,0.073368366,0.005884205,1.015584838,0.012875205,0.02957611,3,0.12062622,69.78506604,0,0,0,0,0,0,0,1,2,A&B_C
00264.png,0.689655172,0.588235294,0.833333333,0.053485022,0.978254417,0.836533646,0.003146178,0.26282854,0.003106161,1.023025433,0.025221502,0.107978755,17,0.335059475,186.6580611,0,1,1,2,0,0,0,1,12,A&B_C
00265.png,0.88,0.916666667,0.846153846,0.063662615,0.999395307,0.999122252,0.005305218,0.002881277,0.003445517,1.035581839,0.069484773,0.250527176,12,0.463109114,190.3115423,0,0,0,0,0,0,0,0,12,A&B_C
00266.png,0.181818182,0.111111111,0.5,0.011696496,0.739564497,0.511903635,0.001299611,0.356488176,0.001683846,1.03025257,0.021184532,0.073697251,9,0.045058156,149.5941819,3,0,2,0,0,1,0,0,3,A&B_C
00267.png,0.222222222,0.125,1,0.015898627,0.789493769,0.435046334,0.001987328,0.344628862,0.002315578,1.02269715,0.009721968,0.029869567,8,0.088885627,280.1280344,4,1,0,0,1,0,0,0,2,A&B_C
00268.png,0.742857143,0.619047619,0.928571429,0.107267893,0.981737457,0.897002019,0.005107995,0.247857488,0.0045481,1.012328153,0.009259153,0.039183462,21,0.845889658,192.5485877,1,0,1,1,0,0,0,0,18,A&B_C
00269.png,0.875,0.823529412,0.933333333,0.124172223,0.99578984,0.951988793,0.007304248,0.191994015,0.003278022,1.011613864,0.009944156,0.035667272,17,1.165654897,314.4752748,1,0,0,0,0,0,0,0,16,A&B_C
00270.png,0.470588235,0.307692308,1,0.02099232,0.79932777,0.496571935,0.001614794,0.351373254,0.001811176,1.030610208,0.023703332,0.066807427,13,0.117068727,409.2414384,2,5,0,1,1,0,0,0,4,A&B_C
00271.png,0.25,0.142857143,1,0.015947673,0.880800388,0.517301554,0.002278239,0.388949905,0.003913097,1.027478076,0.015270907,0.043306347,7,0.147539006,317.7810944,2,2,0,0,0,0,0,0,3,A&B_C
00272.png,0.8,0.7,0.933333333,0.109498615,0.989631665,0.909709421,0.005474931,0.247344899,0.004729302,1.015166539,0.012851071,0.03814846,20,1.083440865,296.7034209,2,0,0,0,0,0,0,0,18,A&B_C
00273.png,0.923076923,0.923076923,0.923076923,0.069086336,0.984791206,0.949255579,0.005314334,0.151143843,0.003986562,1.012368068,0.014563176,0.05660036,13,0.59208698,289.1709736,0,0,0,1,0,0,0,0,12,A&B_C
00274.png,0.6,0.428571429,1,0.039377602,0.991836831,0.858453559,0.005625372,0.260432403,0.006780533,1.023433181,0.030723205,0.091508377,7,0.449814548,288.680125,0,1,0,0,0,0,1,0,5,A&B_C
00275.png,0.838709677,0.8125,0.866666667,0.067440812,0.979807296,0.942300213,0.004215051,0.20911444,0.002476013,1.011525065,0.007160819,0.031535029,16,0.480199588,290.1051208,1,0,0,0,0,0,0,0,15,A&B_C
00276.png,0.421052632,0.333333333,0.571428571,0.015894717,0.92601119,0.830195557,0.00132456,0.268582588,0.001265573,1.025499795,0.021415146,0.06219464,12,0.023711864,33.07592178,1,0,0,1,0,0,0,4,6,A&B_C
00277.png,0.75,0.6,1,0.012678957,0.7730192,0.675678024,0.002535791,0.392410078,0.00192595,1.01967653,0.009789291,0.026463384,5,0.060523264,245.7478825,1,1,0,0,0,0,0,0,3,A&B_C
00278.png,0.75,0.6,1,0.056713111,0.988315473,0.863031444,0.005671311,0.265835533,0.005507067,1.024843484,0.031899175,0.109952296,10,0.561685667,307.1707089,0,0,2,0,0,0,0,0,8,A&B_C
00279.png,0.727272727,0.571428571,1,0.054171776,0.986513253,0.717303674,0.007738825,0.344145198,0.006675054,1.022855534,0.022967747,0.065378226,7,0.628194935,292.7894128,0,2,0,0,1,0,0,0,4,A&B_C
00280.png,1,1,1,0.100400283,0.999999678,0.999999404,0.025100071,7.68E-07,0.012892991,1.008598118,0.004726315,0.012309053,4,1.422901017,183.010537,0,0,0,0,0,0,0,0,4,A&B_C
00281.png,,0,0,0.011186761,0.822141362,0.712617431,0.001398345,0.284584436,0.001279187,1.058457133,0.086205217,0.275645286,8,-0.194013664,-76.67895795,0,1,0,2,1,0,0,0,4,A&B_C
00282.png,,0,0,0.008766268,0.355894265,0.301083206,0.000515663,0.201428897,0.000339546,1.037397005,0.0115253,0.045874515,17,0.013318809,89.5944306,7,3,1,4,1,0,0,1,0,A&B_C
00283.png,0.2,0.111111111,1,0.024167052,0.911802415,0.615015192,0.002685228,0.34149815,0.00554858,1.034522591,0.03234816,0.099743497,9,0.241554011,223.7232407,1,2,1,0,0,1,0,1,3,A&B_C
00284.png,0.285714286,0.166666667,1,0.019673258,0.9052489,0.687774474,0.003278876,0.318205431,0.005382292,1.025147647,0.017783392,0.054311904,6,0.193302471,280.03026,1,0,0,1,0,1,0,0,3,A&B_C
00285.png,0.307692308,0.181818182,1,0.052462906,0.910526589,0.800252943,0.004769355,0.328208066,0.007725532,1.041298882,0.066133412,0.242930807,11,0.690765517,214.5732157,2,0,0,0,1,0,0,0,8,A&B_C
00286.png,0.25,0.142857143,1,0.124859497,0.920103228,0.516827464,0.008918536,0.274346132,0.018179016,1.040417534,0.026566208,0.100810112,14,1.942595246,119.0961516,1,3,2,1,2,1,2,0,2,A&B_C
00287.png,0.285714286,0.166666667,1,0.051447737,0.955826529,0.559050371,0.008574623,0.326652844,0.01716377,1.03839882,0.030086736,0.086478403,6,0.868321328,197.1272494,1,0,1,2,0,0,0,0,2,A&B_C
00288.png,,0,0,0.018056339,0.505797299,0.495301773,0.000722254,0.292687469,0.000597951,1.033226742,0.014603976,0.07373386,25,-0.70775428,-90.92739468,6,2,4,2,2,2,0,4,3,A&B_C
00289.png,0.2,0.111111111,1,0.067551028,0.67774102,0.45980913,0.00750567,0.353064194,0.013707512,1.01803602,0.009488368,0.032214521,9,0.75534834,607.7743476,5,0,0,0,1,0,1,0,2,A&B_C
00290.png,0.25,0.142857143,1,0.04491832,0.968453707,0.66689298,0.006416903,0.373980999,0.012989448,1.023869141,0.017790115,0.056760336,7,0.600241604,133.0086314,2,0,1,0,0,0,0,0,4,A&B_C
00291.png,0.4,0.25,1,0.04633073,0.929336855,0.577139229,0.005791341,0.299517129,0.010523353,1.028964176,0.01834262,0.064865702,8,0.510857374,139.6417677,1,1,0,1,2,0,1,0,2,A&B_C
00292.png,0.222222222,0.166666667,0.333333333,0.043059333,0.914452132,0.652340973,0.007176555,0.290368544,0.01230377,1.032341643,0.022373223,0.06208463,6,-0.301239623,-20.55870813,1,0,0,0,1,1,1,0,2,A&B_C
00293.png,0.5,0.333333333,1,0.022719219,0.874986536,0.602413014,0.003786537,0.399092181,0.00461905,1.015204672,0.007438486,0.022989894,6,0.22739107,551.6537963,2,0,1,0,0,0,0,0,3,A&B_C
00294.png,0.777777778,0.636363636,1,0.044158095,0.969145608,0.802517273,0.004014372,0.33188433,0.003459746,1.016941689,0.011218712,0.034833226,11,0.327101179,287.7760508,1,1,0,1,0,0,0,0,8,A&B_C
00295.png,0.8,0.666666667,1,0.070232796,0.975038596,0.940379471,0.004682186,0.135972509,0.003173428,1.016448547,0.013548676,0.047323074,15,0.539227028,264.4155072,0,0,0,1,0,0,1,1,12,A&B_C
00296.png,0.631578947,0.5,0.857142857,0.040347801,0.935892311,0.789427827,0.003362317,0.311646661,0.003292208,1.037733027,0.049960226,0.172085963,12,0.289085974,249.9698956,1,1,0,0,1,0,1,1,7,A&B_C
00297.png,0.666666667,0.538461538,0.875,0.049957586,0.804951001,0.765087962,0.003842891,0.325520683,0.003266652,1.020160305,0.021153875,0.073453182,13,0.464165062,385.2155829,2,0,1,0,1,0,1,0,8,A&B_C
00298.png,0.9375,0.9375,0.9375,0.104194863,0.935901274,0.869422643,0.006512179,0.27664622,0.005977589,1.022460808,0.036954482,0.133351551,16,0.914751545,179.808079,1,0,2,0,0,0,0,0,13,A&B_C
00299.png,0.375,0.25,0.75,0.079099259,0.979274112,0.74986559,0.006591605,0.306028239,0.013544551,1.020003834,0.012693777,0.037500116,12,1.783969825,2697.431452,0,1,2,1,0,1,0,0,7,A&B_C
00300.png,0.307692308,0.181818182,1,0.030613505,0.755708475,0.515185036,0.002783046,0.363738744,0.003466821,1.038730287,0.062619755,0.227590572,11,0.266162257,506.2012642,5,0,0,0,0,1,2,1,2,A&B_C
00301.png,0.615384615,0.444444444,1,0.026490293,0.876359031,0.754463873,0.002943366,0.301176237,0.002176803,1.053050282,0.066944309,0.186731627,9,0.171244492,343.6105129,1,0,0,1,1,1,0,0,5,A&B_C
00302.png,0.87804878,0.818181818,0.947368421,0.106190212,0.98036925,0.967981907,0.004826828,0.077733256,0.002968962,1.067642032,0.103865978,0.427560654,22,0.793731569,247.9943036,0,0,0,0,0,1,0,1,20,A&B_C
00303.png,0.8,0.75,0.857142857,0.03153947,0.967366081,0.943746239,0.003942434,0.141322175,0.004174175,1.044898909,0.042234174,0.133046271,8,0.28861825,310.8785645,0,0,0,0,1,0,0,0,7,A&B_C
00304.png,0.363636364,0.222222222,1,0.025815321,0.858041172,0.463045087,0.002868369,0.391123837,0.003497767,1.038380348,0.034063079,0.108215058,9,-0.352252309,-56.87251692,5,0,0,1,0,0,0,0,3,A&B_C
00305.png,0.857142857,0.857142857,0.857142857,0.034135491,0.995430769,0.990353176,0.004876499,0.023523548,0.001600697,1.068211718,0.149250232,0.427965473,7,0.220276285,234.3877863,0,0,0,0,0,0,0,0,7,A&B_C
00306.png,0.181818182,0.1,1,0.008404622,0.624448677,0.37917712,0.000840462,0.329833539,0.001067875,1.053409275,0.042730572,0.118000436,10,0.039322477,442.9236542,6,0,1,0,1,0,0,0,2,A&B_C
00307.png,0.333333333,0.2,1,0.027120807,0.840539342,0.451524106,0.005424161,0.310786469,0.007652584,1.025822979,0.012472191,0.031108219,5,0.110310299,40.85005235,1,1,1,0,1,0,0,0,1,A&B_C
00308.png,0.571428571,0.4,1,0.02373166,0.798471848,0.689629662,0.004746332,0.308383338,0.003967988,1.052771508,0.0838345,0.214935974,5,0.172319705,149.804567,1,0,0,0,0,1,1,0,2,A&B_C
00309.png,0.928571429,0.866666667,1,0.089873739,0.989941639,0.894209344,0.005991583,0.268397412,0.004164357,1.025837006,0.041228219,0.140162958,15,0.779234416,274.9324482,1,1,0,0,0,0,0,0,13,A&B_C
00310.png,0.181818182,0.1,1,0.113278229,0.949018011,0.745049143,0.011327823,0.315489446,0.020213977,1.021060532,0.015944181,0.053494794,10,1.531288236,93.09838401,1,0,2,0,0,1,0,0,6,A&B_C
00311.png,0.166666667,0.090909091,1,0.042611598,0.761593577,0.474331876,0.003873782,0.345574793,0.007860439,1.020991056,0.008972875,0.034952254,11,0.429842559,133.0324073,5,0,0,0,2,1,0,1,2,A&B_C
00312.png,0.307692308,0.181818182,1,0.071677669,0.959108751,0.750574988,0.006516152,0.308478018,0.01161961,1.047767262,0.043849498,0.14559419,11,0.729637111,101.3342927,1,1,1,0,0,0,1,1,6,A&B_C
00313.png,0.333333333,0.2,1,0.06196594,0.957630325,0.803290057,0.012393188,0.270521416,0.021586,1.013442489,0.005768195,0.016864067,5,0.692797583,80.112747,0,0,1,0,0,0,1,0,3,A&B_C
00314.png,0.333333333,0.2,1,0.149209751,0.965453884,0.661955509,0.02984195,0.318604317,0.057518435,1.01910839,0.007610287,0.021582159,5,1.67703315,22.83716329,0,1,1,0,0,0,1,0,2,A&B_C
00315.png,0.166666667,0.090909091,1,0.13171286,0.522616563,0.489236297,0.011973896,0.295504885,0.02500846,1.033493825,0.023645145,0.078263049,11,-4.727754432,-48.93038106,4,0,0,1,1,2,1,0,2,A&B_C
00316.png,0.4,0.25,1,0.116672157,0.380312209,0.582003713,0.029168039,0.158597729,0.038009518,1.024834072,0.003534083,0.008757597,4,0.032766551,0.876256929,0,0,1,0,0,2,1,0,0,A&B_C
00317.png,0.5,0.333333333,1,0.105682848,0.978449895,0.85513107,0.035227616,0.147233161,0.044082834,1.042381327,0.029121419,0.070865774,3,1.405944568,48.67987369,0,0,0,0,0,1,0,0,2,A&B_C
00318.png,0.051282051,0.026315789,1,0.190503598,0.830929975,0.530766046,0.005013253,0.357856691,0.017131957,1.02477056,0.014332497,0.059162678,38,2.283365997,71.72356519,11,5,2,2,1,3,1,1,12,A&B_C
00319.png,0.051282051,0.026315789,1,0.140526753,0.825532949,0.682994985,0.003698072,0.321009882,0.009482441,1.031570463,0.022949148,0.086038566,38,1.714318482,159.7020336,4,4,2,1,4,3,0,4,16,A&B_C
00320.png,0.060606061,0.03125,1,0.182927459,0.921059295,0.715369439,0.005716483,0.32777594,0.020069222,1.026033793,0.014186347,0.058649811,32,3.102068808,84.29570082,3,3,2,3,1,1,1,1,17,A&B_C
00321.png,0.052631579,0.027027027,1,0.241101028,0.721056614,0.635126554,0.006516244,0.314198776,0.02380098,1.026497905,0.018076174,0.072490518,37,5.310047857,99.62929369,4,3,5,2,2,4,2,2,13,A&B_C
00322.png,0.078431373,0.040816327,1,0.200360697,0.884515339,0.656408341,0.004088994,0.328917839,0.010601949,1.023122119,0.015438897,0.061279719,49,1.802769651,75.11324477,8,4,4,2,0,4,4,7,16,A&B_C
00323.png,0.054054054,0.027777778,1,0.118383759,0.868485309,0.686312927,0.003288438,0.332554317,0.008432328,1.022014156,0.01101089,0.041424877,36,1.182974857,126.8612536,3,5,3,2,1,1,2,2,17,A&B_C
00324.png,0.074074074,0.038461538,1,0.150883947,0.885441987,0.570038559,0.005803229,0.332385576,0.020486677,1.022645879,0.014132426,0.059341296,26,0.831269111,19.30341461,5,3,2,4,2,0,0,1,9,A&B_C
00325.png,0.064516129,0.033333333,1,0.140334718,0.872205966,0.700876339,0.004677824,0.323462155,0.012587472,1.021334438,0.014473521,0.05988572,30,1.552937116,106.8269537,4,2,1,1,1,4,2,1,14,A&B_C
00326.png,,0,0,0.040593677,0.693610211,0.658025863,0.002029684,0.334657345,0.001030856,1.019306434,0.009658917,0.043593188,20,-1.433308697,-85.89017255,5,0,0,1,2,1,1,2,8,A&B_C
00327.png,0.117647059,0.066666667,0.5,0.148638946,0.279774969,0.626633695,0.009909263,0.363305598,0.028335246,1.024809842,0.015503354,0.064805873,15,-1.274130274,-17.35051799,3,3,0,0,1,1,0,0,7,A&B_C
00328.png,0.095238095,0.05,1,0.105168485,0.822016724,0.542531213,0.005258424,0.297653215,0.011960767,1.015300687,0.007523849,0.031835055,20,1.764586794,232.4154043,1,5,3,3,0,2,1,0,5,A&B_C
00329.png,0.125,0.066666667,1,0.156512841,0.918034207,0.680222445,0.010434189,0.332363076,0.027727335,1.018882991,0.008684084,0.031159258,15,2.46208726,75.41934861,0,5,0,1,0,1,0,0,8,A&B_C
00330.png,0.01754386,0.008849558,1,0.072893246,0.672217066,0.456427047,0.000645073,0.299385547,0.002414029,1.0585399,0.025774607,0.129822453,113,0.521066224,254.8812558,32,13,15,12,4,5,10,6,16,A&B_C
00331.png,0.142857143,0.076923077,1,0.115435079,0.90701654,0.561509504,0.008879621,0.349479679,0.02396512,1.021552968,0.014419558,0.054842246,13,1.485389914,44.70016499,3,3,0,0,0,2,1,0,4,A&B_C
00332.png,0.061538462,0.032258065,0.666666667,0.068602217,0.767935503,0.476371052,0.001106487,0.284061739,0.002995504,1.043523882,0.022808393,0.098571123,62,0.34412888,100.4560534,12,9,10,6,7,2,3,6,7,A&B_C
00333.png,0.012820513,0.006451613,1,0.066129442,0.624027256,0.498314632,0.000426642,0.288122003,0.000614467,1.050142781,0.02319323,0.123446524,155,0.2502807,1664.161342,32,25,12,12,14,16,13,9,22,A&B_C
00334.png,0.027027027,0.01369863,1,0.059700458,0.685534218,0.462710235,0.000817814,0.312745938,0.002038994,1.045750779,0.021229354,0.098421421,73,0.339857543,273.2719811,25,7,8,4,4,4,4,7,10,A&B_C
00335.png,0.028169014,0.014285714,1,0.042048893,0.444699888,0.420273939,0.000600698,0.261905792,0.00076909,1.051889453,0.027004081,0.149108436,70,0.157620201,685.0912907,17,16,8,6,6,5,3,3,6,A&B_C
